edl_used,sb,test_trial,threshold,RR,TAR
1,2,2,0.42,0.3505,0.9019
1,2,2,0.44,0.3828,0.9126
1,2,2,0.46,0.4121,0.9161
1,2,2,0.48,0.4414,0.9236
1,2,2,0.5,0.4717,0.927
1,2,2,0.52,0.5108,0.9443
1,2,2,0.54,0.5427,0.9539
1,2,2,0.56,0.5761,0.9648
1,2,2,0.58,0.6079,0.9790000000000001
1,2,2,0.6,0.6372,0.9844
1,2,2,0.62,0.667,0.9846
1,2,2,0.64,0.6958,0.9882
1,2,2,0.66,0.7205,0.9890000000000001
1,2,2,0.68,0.7482,0.9918
1,2,2,0.7000000000000001,0.7862,0.9976
1,2,2,0.72,0.8268,0.997
1,2,2,0.74,0.8649,1.0
1,2,2,0.76,0.8962,1.0
1,2,2,0.78,0.9173,1.0
1,2,2,0.8,0.9419,1.0
1,2,2,0.8200000000000001,0.9697,1.0
1,2,2,0.84,0.982,1.0
1,2,2,0.86,0.9959,1.0
1,2,2,0.88,1.0,0.0
1,2,2,0.9,1.0,0.0
1,2,2,0.92,1.0,0.0
1,2,2,0.94,1.0,0.0
1,2,2,0.96,1.0,0.0
1,2,2,0.98,1.0,0.0
1,3,2,0.0,0.0,0.8617
1,3,2,0.02,0.0007,0.8623
1,3,2,0.04,0.0007,0.8623
1,3,2,0.06,0.0014,0.8629
1,3,2,0.08,0.0014,0.8629
1,3,2,0.1,0.0014,0.8629
1,3,2,0.12,0.0014,0.8629
1,3,2,0.14,0.002,0.8635
1,3,2,0.16,0.0034,0.8640000000000001
1,3,2,0.18,0.0075,0.8668
1,3,2,0.2,0.0136,0.8709
1,3,2,0.22,0.0245,0.8778
1,3,2,0.24,0.0293,0.8793
1,3,2,0.26,0.0429,0.8854
1,3,2,0.28,0.0708,0.8937
1,3,2,0.3,0.0851,0.8965
1,3,2,0.32,0.1069,0.8993
1,3,2,0.34,0.1335,0.9072
1,3,2,0.36,0.1635,0.9169
1,3,2,0.38,0.18600000000000003,0.9272
1,3,2,0.4,0.2119,0.9369
1,3,2,0.42,0.2364,0.9509
1,3,2,0.44,0.2602,0.9586
1,3,2,0.46,0.2909,0.9702
1,3,2,0.48,0.3229,0.9769
1,3,2,0.5,0.3563,0.9852
1,3,2,0.52,0.3808,0.9879
1,3,2,0.54,0.408,0.9885
1,3,2,0.56,0.4373,0.9903
1,3,2,0.58,0.4714,0.9936
1,3,2,0.6,0.502,0.9945
1,3,2,0.62,0.5279,0.9957
1,3,2,0.64,0.564,0.9953
1,3,2,0.66,0.6035,0.9966
1,3,2,0.68,0.6471,1.0
1,3,2,0.7000000000000001,0.6859999999999999,1.0
1,3,2,0.72,0.7343,1.0
1,3,2,0.74,0.7902,1.0
1,3,2,0.76,0.8495,1.0
1,3,2,0.78,0.9101,1.0
1,3,2,0.8,0.9584,1.0
1,3,2,0.8200000000000001,0.9877,1.0
1,3,2,0.84,0.9993,1.0
1,3,2,0.86,1.0,0.0
1,3,2,0.88,1.0,0.0
1,3,2,0.9,1.0,0.0
1,3,2,0.92,1.0,0.0
1,3,2,0.94,1.0,0.0
1,3,2,0.96,1.0,0.0
1,3,2,0.98,1.0,0.0
1,4,2,0.0,0.0,0.7521
1,4,2,0.02,0.0017,0.7533
1,4,2,0.04,0.0022,0.7538
1,4,2,0.06,0.0033,0.7546
1,4,2,0.08,0.0039,0.755
1,4,2,0.1,0.0067,0.7572
1,4,2,0.12,0.0089,0.7583
1,4,2,0.14,0.0145,0.7603
1,4,2,0.16,0.0206,0.7639
1,4,2,0.18,0.0273,0.7663
1,4,2,0.2,0.0384,0.7717
1,4,2,0.22,0.0446,0.7743
1,4,2,0.24,0.0613,0.784
1,4,2,0.26,0.0797,0.7942
1,4,2,0.28,0.1003,0.8056
1,4,2,0.3,0.1287,0.8203
1,4,2,0.32,0.1599,0.8362
1,4,2,0.34,0.1939,0.8549
1,4,2,0.36,0.2189,0.8645
1,4,2,0.38,0.2462,0.8736
1,4,2,0.4,0.2758,0.8885
1,4,2,0.42,0.293,0.8959999999999999
1,4,2,0.44,0.3198,0.9091
1,4,2,0.46,0.3365,0.9152
1,4,2,0.48,0.3643,0.9229
1,4,2,0.5,0.3911,0.9296
1,4,2,0.52,0.415,0.9314
1,4,2,0.54,0.4462,0.9366
1,4,2,0.56,0.4797,0.9475
1,4,2,0.58,0.5148,0.9506
1,4,2,0.6,0.5577,0.9572
1,4,2,0.62,0.5955,0.9642
1,4,2,0.64,0.6379,0.9631
1,4,2,0.66,0.6752,0.9708
1,4,2,0.68,0.7097,0.9789
1,4,2,0.7000000000000001,0.7504,0.9911
1,4,2,0.72,0.7877,0.9974
1,4,2,0.74,0.8189,1.0
1,4,2,0.76,0.8613,1.0
1,4,2,0.78,0.8953,1.0
1,4,2,0.8,0.922,1.0
1,4,2,0.8200000000000001,0.9532,1.0
1,4,2,0.84,0.9877,1.0
1,4,2,0.86,0.9989,1.0
1,4,2,0.88,1.0,0.0
1,4,2,0.9,1.0,0.0
1,4,2,0.92,1.0,0.0
1,4,2,0.94,1.0,0.0
1,4,2,0.96,1.0,0.0
1,4,2,0.98,1.0,0.0
1,5,2,0.0,0.0,0.7296
1,5,2,0.02,0.0006,0.73
1,5,2,0.04,0.0013,0.7305
1,5,2,0.06,0.0026,0.7308
1,5,2,0.08,0.0032,0.7306
1,5,2,0.1,0.0045,0.7309
1,5,2,0.12,0.0058,0.7312
1,5,2,0.14,0.0077,0.732
1,5,2,0.16,0.009000000000000001,0.7323
1,5,2,0.18,0.0122,0.7340000000000001
1,5,2,0.2,0.0174,0.7346
1,5,2,0.22,0.0264,0.7381
1,5,2,0.24,0.0431,0.7429
1,5,2,0.26,0.0612,0.7509999999999999
1,5,2,0.28,0.0811,0.7596
1,5,2,0.3,0.1082,0.7697
1,5,2,0.32,0.1352,0.7803
1,5,2,0.34,0.1681,0.7926
1,5,2,0.36,0.2009,0.8018
1,5,2,0.38,0.2318,0.8148
1,5,2,0.4,0.2659,0.8316
1,5,2,0.42,0.2981,0.8477
1,5,2,0.44,0.3232,0.8639
1,5,2,0.46,0.349,0.8754
1,5,2,0.48,0.3799,0.8868
1,5,2,0.5,0.4044,0.893
1,5,2,0.52,0.4392,0.899
1,5,2,0.54,0.4649,0.9109999999999999
1,5,2,0.56,0.5074,0.9242
1,5,2,0.58,0.5479999999999999,0.9387
1,5,2,0.6,0.5898,0.9545
1,5,2,0.62,0.6233,0.9709
1,5,2,0.64,0.6465,0.98
1,5,2,0.66,0.6761,0.9861
1,5,2,0.68,0.7135,0.9865
1,5,2,0.7000000000000001,0.7489,1.0
1,5,2,0.72,0.7959,1.0
1,5,2,0.74,0.8429,1.0
1,5,2,0.76,0.8892,1.0
1,5,2,0.78,0.9214,1.0
1,5,2,0.8,0.9556,1.0
1,5,2,0.8200000000000001,0.9788,1.0
1,5,2,0.84,0.9839,1.0
1,5,2,0.86,0.9929,1.0
1,5,2,0.88,1.0,0.0
1,5,2,0.9,1.0,0.0
1,5,2,0.92,1.0,0.0
1,5,2,0.94,1.0,0.0
1,5,2,0.96,1.0,0.0
1,5,2,0.98,1.0,0.0
1,6,2,0.0,0.0,0.623
1,6,2,0.02,0.0029,0.6238
1,6,2,0.04,0.0029,0.6238
1,6,2,0.06,0.0039,0.6244
1,6,2,0.08,0.0058,0.6257
1,6,2,0.1,0.0073,0.6266
1,6,2,0.12,0.0107,0.6283
1,6,2,0.14,0.0151,0.6296
1,6,2,0.16,0.0239,0.6332
1,6,2,0.18,0.0287,0.6339
1,6,2,0.2,0.0448,0.6374
1,6,2,0.22,0.0619,0.6402
1,6,2,0.24,0.0994,0.6506
1,6,2,0.26,0.131,0.6581
1,6,2,0.28,0.1744,0.6714
1,6,2,0.3,0.2372,0.6973
1,6,2,0.32,0.2927,0.7121
1,6,2,0.34,0.3527,0.7299
1,6,2,0.36,0.4126,0.7512
1,6,2,0.38,0.4735,0.7659999999999999
1,6,2,0.4,0.5202,0.7797
1,6,2,0.42,0.5616,0.7922
1,6,2,0.44,0.5977,0.8002
1,6,2,0.46,0.6308,0.8127
1,6,2,0.48,0.6634,0.8249
1,6,2,0.5,0.6805,0.8338
1,6,2,0.52,0.7082,0.8414
1,6,2,0.54,0.7340000000000001,0.8571
1,6,2,0.56,0.7608,0.8717
1,6,2,0.58,0.7818,0.8705
1,6,2,0.6,0.812,0.8731
1,6,2,0.62,0.8417,0.8738
1,6,2,0.64,0.8695,0.8769
1,6,2,0.66,0.9045,0.8827
1,6,2,0.68,0.9328,0.8913
1,6,2,0.7000000000000001,0.9537,0.9579
1,6,2,0.72,0.9708,1.0
1,6,2,0.74,0.9781,1.0
1,6,2,0.76,0.981,1.0
1,6,2,0.78,0.9868,1.0
1,6,2,0.8,0.9951,1.0
1,6,2,0.8200000000000001,1.0,0.0
1,6,2,0.84,1.0,0.0
1,6,2,0.86,1.0,0.0
1,6,2,0.88,1.0,0.0
1,6,2,0.9,1.0,0.0
1,6,2,0.92,1.0,0.0
1,6,2,0.94,1.0,0.0
1,6,2,0.96,1.0,0.0
1,6,2,0.98,1.0,0.0
1,7,2,0.0,0.0005,0.7691
1,7,2,0.02,0.0048,0.7708
1,7,2,0.04,0.0048,0.7708
1,7,2,0.06,0.0054,0.7707
1,7,2,0.08,0.0059,0.7706
1,7,2,0.1,0.0059,0.7706
1,7,2,0.12,0.006999999999999999,0.7709
1,7,2,0.14,0.0086,0.7721
1,7,2,0.16,0.0118,0.773
1,7,2,0.18,0.013999999999999999,0.7741
1,7,2,0.2,0.0178,0.7755
1,7,2,0.22,0.0247,0.7794
1,7,2,0.24,0.0328,0.782
1,7,2,0.26,0.0414,0.784
1,7,2,0.28,0.0602,0.7882
1,7,2,0.3,0.0742,0.7937
1,7,2,0.32,0.1001,0.8045
1,7,2,0.34,0.1318,0.8178
1,7,2,0.36,0.1625,0.8311
1,7,2,0.38,0.1947,0.8444
1,7,2,0.4,0.2281,0.862
1,7,2,0.42,0.2657,0.8725
1,7,2,0.44,0.2969,0.8868
1,7,2,0.46,0.3185,0.8958
1,7,2,0.48,0.3453,0.9088
1,7,2,0.5,0.3744,0.9192
1,7,2,0.52,0.3964,0.9234
1,7,2,0.54,0.4153,0.9347
1,7,2,0.56,0.4336,0.9392
1,7,2,0.58,0.4615,0.9471
1,7,2,0.6,0.4927,0.9533
1,7,2,0.62,0.5266,0.9648
1,7,2,0.64,0.5551,0.9746
1,7,2,0.66,0.5869,0.9818
1,7,2,0.68,0.6321,0.9825
1,7,2,0.7000000000000001,0.6756,0.9851
1,7,2,0.72,0.7321,0.9940000000000001
1,7,2,0.74,0.7859,1.0
1,7,2,0.76,0.8537,1.0
1,7,2,0.78,0.8999,1.0
1,7,2,0.8,0.9279,1.0
1,7,2,0.8200000000000001,0.9586,1.0
1,7,2,0.84,0.9747,1.0
1,7,2,0.86,0.9871,1.0
1,7,2,0.88,0.9946,1.0
1,7,2,0.9,1.0,0.0
1,7,2,0.92,1.0,0.0
1,7,2,0.94,1.0,0.0
1,7,2,0.96,1.0,0.0
1,7,2,0.98,1.0,0.0
1,8,2,0.0,0.0,0.8067
1,8,2,0.02,0.0,0.8067
1,8,2,0.04,0.0,0.8067
1,8,2,0.06,0.0006,0.8066
1,8,2,0.08,0.0006,0.8066
1,8,2,0.1,0.0013,0.8071
1,8,2,0.12,0.0032,0.8074
1,8,2,0.14,0.009000000000000001,0.8108
1,8,2,0.16,0.0136,0.8126
1,8,2,0.18,0.0194,0.8154
1,8,2,0.2,0.033,0.8195
1,8,2,0.22,0.0478,0.8262
1,8,2,0.24,0.0633,0.8309
1,8,2,0.26,0.0924,0.8426
1,8,2,0.28,0.1196,0.8524
1,8,2,0.3,0.1467,0.8606
1,8,2,0.32,0.1739,0.8693
1,8,2,0.34,0.2062,0.8852
1,8,2,0.36,0.2469,0.8961
1,8,2,0.38,0.278,0.9015
1,8,2,0.4,0.3154,0.9084
1,8,2,0.42,0.3471,0.9158
1,8,2,0.44,0.3859,0.9242
1,8,2,0.46,0.4202,0.9331
1,8,2,0.48,0.4583,0.9368
1,8,2,0.5,0.4906,0.9442
1,8,2,0.52,0.5126,0.9496
1,8,2,0.54,0.5456,0.9559
1,8,2,0.56,0.574,0.9621
1,8,2,0.58,0.6037,0.9772
1,8,2,0.6,0.6367,0.9875
1,8,2,0.62,0.6703,0.998
1,8,2,0.64,0.7020000000000001,1.0
1,8,2,0.66,0.7447,1.0
1,8,2,0.68,0.8003,1.0
1,8,2,0.7000000000000001,0.8455,1.0
1,8,2,0.72,0.8901,1.0
1,8,2,0.74,0.9224,1.0
1,8,2,0.76,0.956,1.0
1,8,2,0.78,0.9793,1.0
1,8,2,0.8,0.9961,1.0
1,8,2,0.8200000000000001,1.0,0.0
1,8,2,0.84,1.0,0.0
1,8,2,0.86,1.0,0.0
1,8,2,0.88,1.0,0.0
1,8,2,0.9,1.0,0.0
1,8,2,0.92,1.0,0.0
1,8,2,0.94,1.0,0.0
1,8,2,0.96,1.0,0.0
1,8,2,0.98,1.0,0.0
1,9,2,0.0,0.0006,0.7759999999999999
1,9,2,0.02,0.0227,0.7935
1,9,2,0.04,0.0261,0.7963
1,9,2,0.06,0.03,0.7984
1,9,2,0.08,0.0317,0.7998
1,9,2,0.1,0.0351,0.8026
1,9,2,0.12,0.0385,0.8048
1,9,2,0.14,0.0431,0.8075
1,9,2,0.16,0.0471,0.8102
1,9,2,0.18,0.0527,0.8133
1,9,2,0.2,0.0573,0.8154
1,9,2,0.22,0.0646,0.8182
1,9,2,0.24,0.0754,0.8240000000000001
1,9,2,0.26,0.0879,0.831
1,9,2,0.28,0.1026,0.8408
1,9,2,0.3,0.1202,0.8479
1,9,2,0.32,0.1366,0.8569
1,9,2,0.34,0.1531,0.8648
1,9,2,0.36,0.1723,0.8753
1,9,2,0.38,0.1899,0.8824
1,9,2,0.4,0.2024,0.8884
1,9,2,0.42,0.2251,0.8961
1,9,2,0.44,0.2438,0.9009999999999999
1,9,2,0.46,0.271,0.9075
1,9,2,0.48,0.2999,0.9182
1,9,2,0.5,0.3265,0.9259
1,9,2,0.52,0.3577,0.9365
1,9,2,0.54,0.3861,0.9428
1,9,2,0.56,0.40700000000000003,0.9503
1,9,2,0.58,0.4303,0.9572
1,9,2,0.6,0.4473,0.9621
1,9,2,0.62,0.4802,0.9727
1,9,2,0.64,0.5085,0.9758
1,9,2,0.66,0.5431,0.9814
1,9,2,0.68,0.5658,0.9843
1,9,2,0.7000000000000001,0.593,0.9833
1,9,2,0.72,0.6293,0.9832
1,9,2,0.74,0.6882,0.9836
1,9,2,0.76,0.7421,0.9846
1,9,2,0.78,0.7993,0.9859
1,9,2,0.8,0.8537,0.9884
1,9,2,0.8200000000000001,0.8929,0.9947
1,9,2,0.84,0.9206,1.0
1,9,2,0.86,0.9371,1.0
1,9,2,0.88,0.958,1.0
1,9,2,0.9,0.9756,1.0
1,9,2,0.92,0.9955,1.0
1,9,2,0.94,1.0,0.0
1,9,2,0.96,1.0,0.0
1,9,2,0.98,1.0,0.0
1,10,2,0.0,0.0,0.7338
1,10,2,0.02,0.003,0.736
1,10,2,0.04,0.004,0.7367
1,10,2,0.06,0.004,0.7367
1,10,2,0.08,0.0059,0.7367
1,10,2,0.1,0.0079,0.7376
1,10,2,0.12,0.0104,0.7390000000000001
1,10,2,0.14,0.0129,0.7398
1,10,2,0.16,0.0164,0.7414
1,10,2,0.18,0.0208,0.7418
1,10,2,0.2,0.0327,0.7478
1,10,2,0.22,0.0441,0.7509999999999999
1,10,2,0.24,0.057999999999999996,0.7563
1,10,2,0.26,0.0754,0.7657
1,10,2,0.28,0.0932,0.7736
1,10,2,0.3,0.114,0.7812
1,10,2,0.32,0.1349,0.7926
1,10,2,0.34,0.1616,0.8025
1,10,2,0.36,0.1924,0.8146
1,10,2,0.38,0.23,0.8242
1,10,2,0.4,0.2652,0.8340000000000001
1,10,2,0.42,0.2975,0.8405
1,10,2,0.44,0.3233,0.8484
1,10,2,0.46,0.35200000000000004,0.8516
1,10,2,0.48,0.3842,0.8615
1,10,2,0.5,0.4199,0.8726
1,10,2,0.52,0.4512,0.8744
1,10,2,0.54,0.4874,0.8926
1,10,2,0.56,0.5235,0.9011
1,10,2,0.58,0.5573,0.9082
1,10,2,0.6,0.5920000000000001,0.9162
1,10,2,0.62,0.6252,0.9193
1,10,2,0.64,0.6569,0.9234
1,10,2,0.66,0.6886,0.9252
1,10,2,0.68,0.7184,0.9331
1,10,2,0.7000000000000001,0.7546,0.9354
1,10,2,0.72,0.7898,0.941
1,10,2,0.74,0.8290000000000001,0.9420000000000001
1,10,2,0.76,0.8696,0.9544
1,10,2,0.78,0.9098,0.9725
1,10,2,0.8,0.9544,1.0
1,10,2,0.8200000000000001,0.9856,1.0
1,10,2,0.84,0.997,1.0
1,10,2,0.86,0.9985,1.0
1,10,2,0.88,1.0,0.0
1,10,2,0.9,1.0,0.0
1,10,2,0.92,1.0,0.0
1,10,2,0.94,1.0,0.0
1,10,2,0.96,1.0,0.0
1,10,2,0.98,1.0,0.0
1,1,3,0.0,0.0,0.815
1,1,3,0.02,0.0019,0.8165
1,1,3,0.04,0.0032,0.8170000000000001
1,1,3,0.06,0.0032,0.8170000000000001
1,1,3,0.08,0.0045,0.818
1,1,3,0.1,0.0051,0.8185
1,1,3,0.12,0.0083,0.8212
1,1,3,0.14,0.009000000000000001,0.8217
1,1,3,0.16,0.0147,0.8259
1,1,3,0.18,0.0224,0.8291
1,1,3,0.2,0.032,0.8333
1,1,3,0.22,0.0448,0.8371
1,1,3,0.24,0.0627,0.8449
1,1,3,0.26,0.0903,0.8543
1,1,3,0.28,0.1146,0.8648
1,1,3,0.3,0.1396,0.878
1,1,3,0.32,0.1658,0.8856
1,1,3,0.34,0.1965,0.898
1,1,3,0.36,0.2324,0.9233
1,1,3,0.38,0.2593,0.9359999999999999
1,1,3,0.4,0.2855,0.9471
1,1,3,0.42,0.306,0.953
1,1,3,0.44,0.3297,0.9551
1,1,3,0.46,0.3681,0.9625
1,1,3,0.48,0.4104,0.9696
1,1,3,0.5,0.4533,0.9824
1,1,3,0.52,0.4878,0.9937
1,1,3,0.54,0.5224,0.9973
1,1,3,0.56,0.5512,1.0
1,1,3,0.58,0.5864,1.0
1,1,3,0.6,0.6268,1.0
1,1,3,0.62,0.6652,1.0
1,1,3,0.64,0.6985,1.0
1,1,3,0.66,0.7356,1.0
1,1,3,0.68,0.7836,1.0
1,1,3,0.7000000000000001,0.8399,1.0
1,1,3,0.72,0.879,1.0
1,1,3,0.74,0.9213,1.0
1,1,3,0.76,0.9501,1.0
1,1,3,0.78,0.9673,1.0
1,1,3,0.8,0.9776,1.0
1,1,3,0.8200000000000001,0.9859,1.0
1,1,3,0.84,0.9962,1.0
1,1,3,0.86,1.0,0.0
1,1,3,0.88,1.0,0.0
1,1,3,0.9,1.0,0.0
1,1,3,0.92,1.0,0.0
1,1,3,0.94,1.0,0.0
1,1,3,0.96,1.0,0.0
1,1,3,0.98,1.0,0.0
1,2,3,0.0,0.0,0.8351
1,2,3,0.02,0.0021,0.8363
1,2,3,0.04,0.0021,0.8363
1,2,3,0.06,0.0021,0.8363
1,2,3,0.08,0.0027,0.8368
1,2,3,0.1,0.0042,0.8371
1,2,3,0.12,0.0085,0.838
1,2,3,0.14,0.0148,0.8391
1,2,3,0.16,0.0265,0.8459
1,2,3,0.18,0.0366,0.8481
1,2,3,0.2,0.0498,0.8521
1,2,3,0.22,0.061,0.8549
1,2,3,0.24,0.071,0.8602
1,2,3,0.26,0.0907,0.8647
1,2,3,0.28,0.1076,0.8681
1,2,3,0.3,0.1235,0.8759999999999999
1,2,3,0.32,0.1485,0.8829
1,2,3,0.34,0.1755,0.8952
1,2,3,0.36,0.1935,0.902
1,2,3,0.38,0.2163,0.9066
1,2,3,0.4,0.2397,0.9135
1,2,3,0.42,0.2672,0.9211
1,2,3,0.44,0.298,0.932
1,2,3,0.46,0.3256,0.9395
1,2,3,0.48,0.3637,0.9517
1,2,3,0.5,0.3924,0.9590000000000001
1,2,3,0.52,0.4168,0.9627
1,2,3,0.54,0.4496,0.973
1,2,3,0.56,0.4703,0.978
1,2,3,0.58,0.5016,0.9851
1,2,3,0.6,0.5445,0.9919
1,2,3,0.62,0.5737,0.9963
1,2,3,0.64,0.6087,0.9959
1,2,3,0.66,0.6405,0.9971
1,2,3,0.68,0.6829,0.9967
1,2,3,0.7000000000000001,0.7185,0.9981
1,2,3,0.72,0.7529,0.9979
1,2,3,0.74,0.7884,1.0
1,2,3,0.76,0.8213,1.0
1,2,3,0.78,0.8579,1.0
1,2,3,0.8,0.895,1.0
1,2,3,0.8200000000000001,0.9274,1.0
1,2,3,0.84,0.956,1.0
1,2,3,0.86,0.9772,1.0
1,2,3,0.88,0.9963,1.0
1,2,3,0.9,1.0,0.0
1,2,3,0.92,1.0,0.0
1,2,3,0.94,1.0,0.0
1,2,3,0.96,1.0,0.0
1,2,3,0.98,1.0,0.0
1,3,3,0.0,0.0,0.8715
1,3,3,0.02,0.0,0.8715
1,3,3,0.04,0.0,0.8715
1,3,3,0.06,0.0,0.8715
1,3,3,0.08,0.0,0.8715
1,3,3,0.1,0.0014,0.8721
1,3,3,0.12,0.0014,0.8721
1,3,3,0.14,0.0014,0.8721
1,3,3,0.16,0.0057,0.8744
1,3,3,0.18,0.0093,0.8761
1,3,3,0.2,0.0136,0.8777
1,3,3,0.22,0.02,0.8813
1,3,3,0.24,0.0328,0.8893
1,3,3,0.26,0.0435,0.8948
1,3,3,0.28,0.0571,0.9001
1,3,3,0.3,0.07,0.9071
1,3,3,0.32,0.0871,0.9116
1,3,3,0.34,0.1135,0.9219
1,3,3,0.36,0.1328,0.9276
1,3,3,0.38,0.157,0.9382
1,3,3,0.4,0.1749,0.9446
1,3,3,0.42,0.192,0.9514
1,3,3,0.44,0.2141,0.96
1,3,3,0.46,0.2256,0.9668
1,3,3,0.48,0.2455,0.9745
1,3,3,0.5,0.2548,0.9789
1,3,3,0.52,0.267,0.9815
1,3,3,0.54,0.2891,0.9839
1,3,3,0.56,0.3205,0.9842
1,3,3,0.58,0.3519,0.9857
1,3,3,0.6,0.3833,0.9873
1,3,3,0.62,0.4247,0.9876
1,3,3,0.64,0.4847,0.9903
1,3,3,0.66,0.551,0.9936
1,3,3,0.68,0.6153,0.9944
1,3,3,0.7000000000000001,0.6781,1.0
1,3,3,0.72,0.7587,1.0
1,3,3,0.74,0.8066,1.0
1,3,3,0.76,0.8587,1.0
1,3,3,0.78,0.8994,1.0
1,3,3,0.8,0.94,1.0
1,3,3,0.8200000000000001,0.9757,1.0
1,3,3,0.84,0.9971,1.0
1,3,3,0.86,1.0,0.0
1,3,3,0.88,1.0,0.0
1,3,3,0.9,1.0,0.0
1,3,3,0.92,1.0,0.0
1,3,3,0.94,1.0,0.0
1,3,3,0.96,1.0,0.0
1,3,3,0.98,1.0,0.0
1,4,3,0.0,0.0,0.8335
1,4,3,0.02,0.0,0.8335
1,4,3,0.04,0.0,0.8335
1,4,3,0.06,0.0006,0.8340000000000001
1,4,3,0.08,0.0006,0.8340000000000001
1,4,3,0.1,0.0011,0.8344
1,4,3,0.12,0.0028,0.8342
1,4,3,0.14,0.0061,0.8347
1,4,3,0.16,0.0121,0.8365
1,4,3,0.18,0.0171,0.8379
1,4,3,0.2,0.0243,0.8412
1,4,3,0.22,0.0364,0.8461
1,4,3,0.24,0.0485,0.8511
1,4,3,0.26,0.0612,0.855
1,4,3,0.28,0.0761,0.8598
1,4,3,0.3,0.0877,0.8616
1,4,3,0.32,0.1158,0.8716
1,4,3,0.34,0.1406,0.8826
1,4,3,0.36,0.1676,0.8887
1,4,3,0.38,0.1957,0.8951
1,4,3,0.4,0.2166,0.8994
1,4,3,0.42,0.2448,0.9117
1,4,3,0.44,0.26899999999999996,0.9155
1,4,3,0.46,0.2949,0.9218
1,4,3,0.48,0.3159,0.9259
1,4,3,0.5,0.3407,0.9273
1,4,3,0.52,0.3688,0.9266
1,4,3,0.54,0.3991,0.9312
1,4,3,0.56,0.4278,0.9355
1,4,3,0.58,0.4537,0.9384
1,4,3,0.6,0.495,0.941
1,4,3,0.62,0.5342,0.9491
1,4,3,0.64,0.5744,0.9534
1,4,3,0.66,0.6284,0.9614
1,4,3,0.68,0.6648,0.9671
1,4,3,0.7000000000000001,0.7001,0.9743
1,4,3,0.72,0.7277,0.9798
1,4,3,0.74,0.7552,0.982
1,4,3,0.76,0.7916,1.0
1,4,3,0.78,0.8324,1.0
1,4,3,0.8,0.8738,1.0
1,4,3,0.8200000000000001,0.909,1.0
1,4,3,0.84,0.9366,1.0
1,4,3,0.86,0.9625,1.0
1,4,3,0.88,0.9829,1.0
1,4,3,0.9,0.9967,1.0
1,4,3,0.92,1.0,0.0
1,4,3,0.94,1.0,0.0
1,4,3,0.96,1.0,0.0
1,4,3,0.98,1.0,0.0
1,5,3,0.0,0.0,0.7791
1,5,3,0.02,0.0,0.7791
1,5,3,0.04,0.0,0.7791
1,5,3,0.06,0.0,0.7791
1,5,3,0.08,0.0,0.7791
1,5,3,0.1,0.0,0.7791
1,5,3,0.12,0.0006,0.7796
1,5,3,0.14,0.0026,0.7811
1,5,3,0.16,0.0032,0.7816
1,5,3,0.18,0.0058,0.7829999999999999
1,5,3,0.2,0.0115,0.785
1,5,3,0.22,0.0237,0.7889
1,5,3,0.24,0.0384,0.7936
1,5,3,0.26,0.0506,0.797
1,5,3,0.28,0.0736,0.8037
1,5,3,0.3,0.1114,0.8134
1,5,3,0.32,0.1575,0.8321
1,5,3,0.34,0.2017,0.8508
1,5,3,0.36,0.2612,0.8735
1,5,3,0.38,0.3028,0.8953
1,5,3,0.4,0.3367,0.9112
1,5,3,0.42,0.3726,0.9276
1,5,3,0.44,0.3963,0.929
1,5,3,0.46,0.4225,0.9401
1,5,3,0.48,0.4533,0.9473
1,5,3,0.5,0.475,0.9524
1,5,3,0.52,0.5058,0.9637
1,5,3,0.54,0.532,0.9672
1,5,3,0.56,0.5621,0.9678
1,5,3,0.58,0.5948,0.9668
1,5,3,0.6,0.6357,0.9701
1,5,3,0.62,0.6940000000000001,0.9812
1,5,3,0.64,0.7452,0.9849
1,5,3,0.66,0.7836,0.9882
1,5,3,0.68,0.8259,0.9890000000000001
1,5,3,0.7000000000000001,0.8739,0.9848
1,5,3,0.72,0.9174,1.0
1,5,3,0.74,0.9449,1.0
1,5,3,0.76,0.977,1.0
1,5,3,0.78,0.9955,1.0
1,5,3,0.8,1.0,0.0
1,5,3,0.8200000000000001,1.0,0.0
1,5,3,0.84,1.0,0.0
1,5,3,0.86,1.0,0.0
1,5,3,0.88,1.0,0.0
1,5,3,0.9,1.0,0.0
1,5,3,0.92,1.0,0.0
1,5,3,0.94,1.0,0.0
1,5,3,0.96,1.0,0.0
1,5,3,0.98,1.0,0.0
1,6,3,0.0,0.0,0.7047
1,6,3,0.02,0.0,0.7047
1,6,3,0.04,0.0,0.7047
1,6,3,0.06,0.0,0.7047
1,6,3,0.08,0.0,0.7047
1,6,3,0.1,0.0,0.7047
1,6,3,0.12,0.0005,0.705
1,6,3,0.14,0.0005,0.705
1,6,3,0.16,0.0045,0.7058
1,6,3,0.18,0.0139,0.7095
1,6,3,0.2,0.0223,0.7121
1,6,3,0.22,0.0426,0.7169
1,6,3,0.24,0.0664,0.7261
1,6,3,0.26,0.0966,0.7389
1,6,3,0.28,0.1363,0.7516
1,6,3,0.3,0.1893,0.7708
1,6,3,0.32,0.2463,0.7896
1,6,3,0.34,0.3043,0.8198
1,6,3,0.36,0.3603,0.8335
1,6,3,0.38,0.4078,0.8611
1,6,3,0.4,0.4509,0.8773
1,6,3,0.42,0.4936,0.8973
1,6,3,0.44,0.5317,0.9122
1,6,3,0.46,0.5659,0.9281
